Date,Close,High,Low,Open,Volume
01-08-2011,11.93963623,12.02239271,11.80782566,11.97063214,612836000
02-08-2011,11.70370007,11.97424165,11.68684807,11.96671848,639539600
03-08-2011,11.81384277,11.84333437,11.50297645,11.76599326,732508000
04-08-2011,11.35641861,11.77622378,11.35581672,11.71874571,871407600
05-08-2011,11.24356842,11.54089432,10.91103502,11.44880742,1204590800
08-08-2011,10.6293602,11.06752258,10.62364188,10.88455333,1143833600
09-08-2011,11.25530529,11.27336186,10.68322542,10.87281539,1082583600
10-08-2011,10.9447422,11.27456759,10.9089312,11.16923998,878656800
11-08-2011,11.24597836,11.29864215,10.97573727,11.15028013,741969200
12-08-2011,11.34498501,11.42473205,11.26192639,11.37748523,528976000
15-08-2011,11.53819084,11.58513714,11.37809239,11.42443681,460544000
16-08-2011,11.45001221,11.5369835,11.31699867,11.48131027,498750000
17-08-2011,11.44880772,11.57158918,11.37537927,11.50508282,442061200
18-08-2011,11.01576233,11.21438143,10.87492426,11.15991117,851435200
19-08-2011,10.71422195,11.0443494,10.71331953,10.89899683,775888400
22-08-2011,10.72656059,10.98055153,10.68593452,10.96941624,535315200
23-08-2011,11.24296665,11.24417042,10.74341282,10.84272154,656835200
24-08-2011,11.32060909,11.40426879,11.1526862,11.23905479,626267600
25-08-2011,11.24657917,11.29864108,10.98416263,10.98657017,871346000
26-08-2011,11.5433054,11.54992534,11.15870837,11.16984285,641477200
29-08-2011,11.73560143,11.78164529,11.67631768,11.68173385,405269200
30-08-2011,11.73620224,11.79187547,11.62244825,11.68383898,417922400
31-08-2011,11.5809164,11.7990947,11.49153841,11.75365355,522586400
01-09-2011,11.46656322,11.65645375,11.4572344,11.61071204,343725200
02-09-2011,11.25651169,11.37538132,11.18970397,11.27727554,438939200
06-09-2011,11.42774677,11.4455012,11.02870444,11.05548797,509698000
07-09-2011,11.55383778,11.60409404,11.49575619,11.60289027,350576800
08-09-2011,11.5601511,11.6946697,11.50507978,11.50778786,416158400
09-09-2011,11.35973549,11.61613247,11.28570432,11.55383928,564813200
12-09-2011,11.4337616,11.46204862,11.19180836,11.22491208,467832400
13-09-2011,11.57459927,11.62244717,11.44308925,11.49996624,440560400
14-09-2011,11.71543598,11.80300834,11.60890463,11.64682262,534724400
15-09-2011,11.82557964,11.84664564,11.73349354,11.77953659,417818800
16-09-2011,12.05248547,12.05248547,11.88787414,11.90322182,698513200
19-09-2011,12.38742733,12.43557739,11.89299065,11.94715795,823860800
20-09-2011,12.44219971,12.72538096,12.37418822,12.49636782,775754000
21-09-2011,12.40277481,12.68715897,12.39856161,12.62847632,605976000
22-09-2011,12.09220791,12.33295736,11.93812919,12.06843463,968480800
23-09-2011,12.16684151,12.24026996,12.03292475,12.04586489,546277200
26-09-2011,12.13283443,12.1572104,11.77562373,12.03322437,812876400
27-09-2011,12.01516819,12.31580243,11.97905586,12.30015421,632497600
28-09-2011,11.94745827,12.14998756,11.93241032,12.04315487,429637600
29-09-2011,11.75365639,12.10394584,11.62244771,12.0952189,651086800
30-09-2011,11.47529507,11.70310449,11.47108187,11.64983798,547640800
03-10-2011,11.27305889,11.51501209,11.23002608,11.44670008,669099200
04-10-2011,11.20986176,11.48973212,10.66035388,11.27215571,1233677200
05-10-2011,11.38290501,11.43015103,10.84272416,11.07023217,786469600
06-10-2011,11.35641861,11.579412,11.18879708,11.23484013,812582400
07-10-2011,11.12861252,11.36755553,11.08919021,11.30857234,535458000
10-10-2011,11.70069027,11.70069027,11.3816981,11.40818107,442514800
11-10-2011,12.04616833,12.13313963,11.78164633,11.81384601,605687600
12-10-2011,12.10334682,12.31580691,12.04165473,12.25832882,622286000
13-10-2011,12.29112816,12.29112816,12.12320526,12.18730408,426185200
14-10-2011,12.69949436,12.69949436,12.4969635,12.54391057,573367200
17-10-2011,12.63900948,12.8409377,12.51712963,12.69167327,686044800
18-10-2011,12.70672226,12.78406338,12.51863736,12.692277,881602400
19-10-2011,11.99590969,12.29082645,11.97123238,12.07806508,1104059600
20-10-2011,11.89629936,12.04797135,11.86319725,12.03743875,549270400
21-10-2011,11.82287216,12.01155974,11.75907388,11.98026248,621244400
24-10-2011,12.21108246,12.23305009,11.89901226,11.92248501,502138000
25-10-2011,11.97033119,12.23455343,11.95859562,12.18881091,430427200
26-10-2011,12.05549431,12.11417696,11.83129632,12.09040207,456304800
27-10-2011,12.17857552,12.30827986,12.09431394,12.26494409,494664800
28-10-2011,12.18640423,12.22853543,12.11297576,12.12772156,322842800
31-10-2011,12.18128586,12.31821204,12.06903618,12.11026495,385501200
01-11-2011,11.9324131,12.02239302,11.8334057,11.95949796,531790000
02-11-2011,11.95949459,12.05067825,11.89027855,12.04014566,327350800
03-11-2011,12.12982368,12.1397544,11.89780201,12.00944898,441386400
04-11-2011,12.04466152,12.14096083,12.0121605,12.09852909,302229200
07-11-2011,12.02931309,12.03743895,11.92097687,12.03473086,270275600
08-11-2011,12.22492123,12.27818771,12.08438453,12.10394542,400442000
09-11-2011,11.89539814,12.06422349,11.86380034,11.94625628,558684000
10-11-2011,11.592659,11.95348115,11.50027152,11.94806418,744752400
11-11-2011,11.57459927,11.69738073,11.4433906,11.63448488,653786000
14-11-2011,11.41329575,11.59355687,11.38139661,11.54149417,432905200
15-11-2011,11.70129204,11.721454,11.41901411,11.45964019,430810800
16-11-2011,11.57911301,11.77080918,11.56557018,11.71393219,349210400
17-11-2011,11.35762691,11.57339777,11.30014802,11.55534119,479900400
18-11-2011,11.28329277,11.4352653,11.28148711,11.40306562,371938000
21-11-2011,11.10484028,11.18519002,11.01154959,11.14666933,447980400
22-11-2011,11.33054161,11.3732747,11.16292004,11.16532758,409021200
